date,campaign_id,channel,campaign_type,region,device,impressions,clicks,conversions,cost,revenue,ctr,conversion_rate,roi
2024-04-06,106926,Instagram Ads,Performance,South,Desktop,37046,1049,68,31179.3,26898.34,0.0283,0.0648,-0.1373
2024-05-24,106927,YouTube Ads,Remarketing,North,Mobile,39292,763,58,14430.27,32867.17,0.0194,0.076,1.2777
2024-08-03,106928,Instagram Ads,Performance,West,Desktop,41902,1374,63,22828.66,17984.85,0.0328,0.0459,-0.2122
2024-08-16,106929,Display,Remarketing,West,Mobile,44041,439,64,6381.99,22285.09,0.01,0.1458,2.4919
2024-11-08,106930,Google Search,Brand,West,Mobile,29430,1665,21,39368.08,13089.35,0.0566,0.0126,-0.6675
2024-05-09,106931,Facebook Ads,Brand,East,Desktop,20407,810,32,17147.04,19833.73,0.0397,0.0395,0.1567
2024-12-17,106932,Instagram Ads,Performance,North,Mobile,39168,742,54,22390.16,27955.67,0.0189,0.0728,0.2486
2024-11-13,106933,Google Search,Performance,East,Mobile,33546,1262,122,51734.95,59460.04,0.0376,0.0967,0.1493
2024-05-16,106934,Email,Performance,West,Mobile,12373,768,71,2445.08,22204.43,0.0621,0.0924,8.0813
2024-11-19,106935,Facebook Ads,Brand,East,Mobile,25681,572,16,8027.87,6707.12,0.0223,0.028,-0.1645
2024-12-02,106936,Facebook Ads,Performance,West,Mobile,35880,1270,90,45346.52,38621.19,0.0354,0.0709,-0.1483
2024-09-29,106937,Google Search,Performance,West,Mobile,26463,1355,134,102803.34,20952.46,0.0512,0.0989,-0.7962
2024-04-26,106938,Email,Performance,East,Mobile,15600,328,21,1619.03,4745.77,0.021,0.064,1.9312
2024-11-01,106939,Display,Brand,West,Desktop,42033,446,6,1750.61,1630.2,0.0106,0.0135,-0.0688
2024-04-03,106940,Facebook Ads,Remarketing,East,Mobile,38963,1102,164,17604.35,61473.78,0.0283,0.1488,2.492
2024-06-16,106941,Instagram Ads,Performance,South,Mobile,21195,567,29,12113.82,8032.97,0.0268,0.0511,-0.3369
2024-07-21,106942,Facebook Ads,Performance,East,Mobile,39794,946,34,17196.77,10385.84,0.0238,0.0359,-0.3961
2024-12-06,106943,YouTube Ads,Performance,South,Mobile,27999,838,67,14960.38,20109.15,0.0299,0.08,0.3442
2024-05-28,106944,Google Search,Performance,South,Mobile,20446,1169,71,82678.78,29683.84,0.0572,0.0607,-0.641
2024-07-01,106945,Instagram Ads,Performance,East,Mobile,17680,618,35,7064.31,8035.13,0.035,0.0566,0.1374
2024-05-31,106946,YouTube Ads,Performance,North,Mobile,42207,1007,74,5099.22,30624.87,0.0239,0.0735,5.0058
2024-03-14,106947,Affiliate,Remarketing,North,Mobile,21994,330,18,6568.97,12892.47,0.015,0.0545,0.9626
2024-12-30,106948,Facebook Ads,Remarketing,East,Desktop,51780,1375,164,32330.5,88264.14,0.0266,0.1193,1.7301
2024-09-30,106949,Email,Brand,East,Desktop,15802,1076,27,1370.62,6314.49,0.0681,0.0251,3.607
2024-02-11,106950,Instagram Ads,Brand,West,Mobile,33927,1247,30,29790.18,7490.75,0.0368,0.0241,-0.7485
2024-07-30,106951,Affiliate,Brand,West,Mobile,13101,352,13,5736.89,7172.22,0.0269,0.0369,0.2502
2024-04-10,106952,Facebook Ads,Performance,East,Mobile,19640,411,36,13989.33,9489.55,0.0209,0.0876,-0.3217
2024-02-14,106953,Facebook Ads,Brand,North,Mobile,39812,760,19,20579.82,6634.22,0.0191,0.025,-0.6776
2024-03-22,106954,Display,Remarketing,West,Mobile,43238,624,67,6960.21,39438.3,0.0144,0.1074,4.6663
2024-01-17,106955,Google Search,Performance,West,Desktop,26494,923,79,44835.28,28693.19,0.0348,0.0856,-0.36
2024-03-13,106956,Google Search,Performance,North,Mobile,19524,868,51,49636.93,22245.08,0.0445,0.0588,-0.5518
2024-01-14,106957,Google Search,Performance,East,Desktop,40192,2206,169,170072.19,65802.71,0.0549,0.0766,-0.6131
2024-06-05,106958,Display,Remarketing,North,Mobile,38026,495,51,7350.88,25212.61,0.013,0.103,2.4299
2024-08-10,106959,Google Search,Brand,South,Mobile,20679,1248,31,71952.04,14976.49,0.0604,0.0248,-0.7919
2024-05-11,106960,Display,Performance,West,Mobile,35462,601,59,6014.24,23945.58,0.0169,0.0982,2.9815
2024-12-03,106961,Instagram Ads,Performance,West,Desktop,21346,371,11,6428.93,2161.21,0.0174,0.0296,-0.6638
2024-02-16,106962,Google Search,Performance,West,Mobile,25761,1062,62,41900.71,12860.99,0.0412,0.0584,-0.6931
2024-04-16,106963,Facebook Ads,Performance,North,Mobile,26516,959,91,36187.71,16956.81,0.0362,0.0949,-0.5314
2024-04-17,106964,Google Search,Brand,North,Mobile,39920,2856,108,171100.24,51627.74,0.0715,0.0378,-0.6983
2024-09-21,106965,YouTube Ads,Performance,East,Desktop,47619,1241,102,17586.93,36275.9,0.0261,0.0822,1.0627
2024-07-23,106966,YouTube Ads,Remarketing,West,Desktop,13239,166,18,3040.95,12863.38,0.0125,0.1084,3.2301
2024-03-19,106967,Instagram Ads,Brand,South,Mobile,40884,569,17,6409.6,8736.49,0.0139,0.0299,0.363
2024-06-03,106968,Google Search,Performance,East,Mobile,24770,1391,66,106559.61,20379.47,0.0562,0.0474,-0.8088
2024-09-27,106969,YouTube Ads,Brand,North,Desktop,55400,1503,37,23216.1,20216.33,0.0271,0.0246,-0.1292
2024-09-03,106970,Display,Performance,South,Desktop,37430,320,21,2242.88,11248.78,0.0085,0.0656,4.0153
2024-01-19,106971,Email,Remarketing,East,Mobile,15569,1015,57,1068.96,28014.77,0.0652,0.0562,25.2075
2024-12-11,106972,Display,Performance,North,Desktop,33235,236,21,2625.74,7976.97,0.0071,0.089,2.038
2024-01-26,106973,Google Search,Performance,South,Mobile,29083,1305,80,102017.32,29576.19,0.0449,0.0613,-0.7101
2024-08-04,106974,Display,Brand,East,Mobile,44529,421,15,4084.74,3699.95,0.0095,0.0356,-0.0942
2024-06-02,106975,Facebook Ads,Remarketing,South,Mobile,15165,220,19,4395.69,11667.54,0.0145,0.0864,1.6543
2024-06-02,106976,Google Search,Performance,North,Mobile,17887,1317,77,59396.59,34574.69,0.0736,0.0585,-0.4179
2024-06-22,106977,Display,Brand,East,Desktop,21800,243,4,2387.29,1562.98,0.0111,0.0165,-0.3453
2024-04-01,106978,Affiliate,Performance,North,Mobile,28924,626,47,9597.42,10379.62,0.0216,0.0751,0.0815
2024-12-03,106979,YouTube Ads,Brand,West,Mobile,61448,690,18,5979.98,9618.1,0.0112,0.0261,0.6084
2024-06-29,106980,Facebook Ads,Remarketing,West,Desktop,24573,556,78,21157.77,52474.83,0.0226,0.1403,1.4802
2024-05-10,106981,Facebook Ads,Brand,South,Desktop,38066,400,9,8971.78,5104.3,0.0105,0.0225,-0.4311
2024-10-24,106982,Instagram Ads,Performance,West,Mobile,22106,353,26,8775.7,5755.56,0.016,0.0737,-0.3441
2024-10-01,106983,Display,Performance,North,Mobile,45198,228,18,3177.67,4439.15,0.005,0.0789,0.397
2024-09-29,106984,Google Search,Performance,South,Desktop,30838,962,50,52622.41,14633.69,0.0312,0.052,-0.7219
2024-03-16,106985,Display,Performance,East,Desktop,30269,604,55,6766.35,10727.47,0.02,0.0911,0.5854
2024-06-25,106986,Facebook Ads,Remarketing,North,Desktop,26943,632,55,18325.26,28465.46,0.0235,0.087,0.5533
2024-07-02,106987,Display,Performance,East,Mobile,35460,565,42,3376.7,15289.64,0.0159,0.0743,3.528
2024-11-14,106988,Affiliate,Brand,East,Mobile,30922,1261,35,24519.17,20660.97,0.0408,0.0278,-0.1574
2024-05-10,106989,Instagram Ads,Brand,East,Desktop,17320,711,16,14756.97,5774.73,0.0411,0.0225,-0.6087
2024-12-28,106990,Facebook Ads,Remarketing,East,Desktop,34462,451,30,5841.26,16925.71,0.0131,0.0665,1.8976
2024-02-18,106991,Display,Performance,North,Mobile,26955,347,24,5196.62,7852.97,0.0129,0.0692,0.5112
2024-02-24,106992,Instagram Ads,Performance,West,Mobile,31831,719,40,18370.87,8109.71,0.0226,0.0556,-0.5586
2024-06-02,106993,YouTube Ads,Remarketing,North,Desktop,33233,666,58,11434.95,34818.35,0.02,0.0871,2.0449
2024-12-20,106994,YouTube Ads,Brand,West,Mobile,57775,884,21,20625.17,4396.88,0.0153,0.0238,-0.7868
2024-07-18,106995,Google Search,Performance,East,Mobile,14944,585,45,30719.63,7070.04,0.0391,0.0769,-0.7699
2024-11-03,106996,Display,Performance,West,Mobile,37023,558,45,4087.23,11216.51,0.0151,0.0806,1.7443
2024-12-21,106997,Google Search,Performance,East,Mobile,45026,1437,86,43806.17,46125.44,0.0319,0.0598,0.0529
2024-04-27,106998,Affiliate,Brand,South,Mobile,18981,879,11,15082.53,2145.74,0.0463,0.0125,-0.8577
2024-09-19,106999,Facebook Ads,Remarketing,East,Mobile,38114,548,70,10921.75,29138.83,0.0144,0.1277,1.668
2024-02-15,107000,Email,Performance,West,Mobile,11035,560,43,1716.74,14869.4,0.0507,0.0768,7.6614
2024-10-28,107001,Facebook Ads,Brand,South,Desktop,22615,737,25,18621.39,8889.74,0.0326,0.0339,-0.5226
2024-12-21,107002,Facebook Ads,Brand,South,Desktop,48646,592,11,19069.45,5148.51,0.0122,0.0186,-0.73
2024-07-07,107003,Facebook Ads,Brand,East,Desktop,32439,1203,44,36721.92,14815.87,0.0371,0.0366,-0.5965
2024-11-05,107004,Email,Remarketing,North,Desktop,16120,609,46,1640.83,24493.83,0.0378,0.0755,13.9277
2024-11-13,107005,Instagram Ads,Performance,West,Mobile,47325,2124,106,41424.41,26771.05,0.0449,0.0499,-0.3537
2024-05-08,107006,Display,Remarketing,South,Mobile,29564,178,18,1111.43,5704.76,0.006,0.1011,4.1328
2024-02-18,107007,Facebook Ads,Remarketing,North,Mobile,23576,742,111,15008.81,56328.45,0.0315,0.1496,2.753
2024-01-25,107008,YouTube Ads,Remarketing,East,Mobile,40154,463,32,8903.2,14865.2,0.0115,0.0691,0.6696
2024-09-22,107009,Email,Performance,East,Mobile,13985,561,49,1822.88,11212.66,0.0401,0.0873,5.1511
2024-04-27,107010,Google Search,Performance,East,Mobile,17751,925,27,21333.19,7019.05,0.0521,0.0292,-0.671
2024-05-23,107011,Facebook Ads,Performance,East,Desktop,29119,645,30,16283.37,9261.16,0.0222,0.0465,-0.4313
2024-07-18,107012,Instagram Ads,Performance,West,Mobile,26788,619,33,20913.66,11930.8,0.0231,0.0533,-0.4295
2024-06-05,107013,Facebook Ads,Performance,South,Mobile,32601,1076,81,14288.05,29181.38,0.033,0.0753,1.0424
2024-12-13,107014,Facebook Ads,Brand,West,Mobile,59924,2073,27,27253.96,7099.4,0.0346,0.013,-0.7395
2024-05-13,107015,YouTube Ads,Remarketing,South,Mobile,52245,803,50,14739.18,17059.32,0.0154,0.0623,0.1574
2024-05-27,107016,Google Search,Brand,North,Desktop,18378,994,14,77000.09,4870.05,0.0541,0.0141,-0.9368
2024-12-01,107017,Email,Brand,North,Mobile,30252,1242,37,1374.67,14665.97,0.0411,0.0298,9.6687
2024-03-11,107018,Affiliate,Performance,South,Mobile,20254,724,27,7361.63,7367.85,0.0357,0.0373,0.0008
2024-08-20,107019,Instagram Ads,Brand,East,Desktop,30323,514,11,5041.85,4737.76,0.017,0.0214,-0.0603
2024-11-29,107020,YouTube Ads,Brand,North,Mobile,39848,1025,15,10574.24,8355.0,0.0257,0.0146,-0.2099
2024-10-25,107021,Google Search,Brand,West,Mobile,29932,2090,44,111336.49,19801.92,0.0698,0.0211,-0.8221
2024-06-02,107022,Display,Brand,South,Mobile,31302,433,13,3596.25,3311.27,0.0138,0.03,-0.0792
2024-03-30,107023,Facebook Ads,Performance,North,Desktop,35104,1136,56,23742.17,13361.32,0.0324,0.0493,-0.4372
2024-11-29,107024,YouTube Ads,Performance,South,Mobile,58894,1751,128,16132.88,41524.15,0.0297,0.0731,1.5739
2024-07-17,107025,Affiliate,Performance,East,Desktop,16292,770,36,11004.67,8509.41,0.0473,0.0468,-0.2267
2024-06-09,107026,Instagram Ads,Performance,South,Desktop,32710,1052,85,24769.76,28605.67,0.0322,0.0808,0.1549
2024-01-26,107027,Email,Performance,North,Mobile,12954,590,49,2154.88,17917.86,0.0455,0.0831,7.315
2024-04-30,107028,Instagram Ads,Performance,South,Mobile,35815,1061,54,31211.09,19425.95,0.0296,0.0509,-0.3776
2024-10-27,107029,Google Search,Brand,North,Desktop,25068,1336,14,85194.16,3744.38,0.0533,0.0105,-0.956
2024-07-30,107030,Email,Brand,North,Mobile,9674,425,5,2052.37,1757.46,0.0439,0.0118,-0.1437
2024-03-03,107031,Google Search,Remarketing,North,Desktop,23139,1541,152,46484.33,69809.42,0.0666,0.0986,0.5018
2024-03-08,107032,Email,Performance,West,Mobile,14075,979,55,4704.7,10675.07,0.0696,0.0562,1.269
2024-09-09,107033,Google Search,Brand,East,Mobile,18845,608,12,18439.74,5540.98,0.0323,0.0197,-0.6995
2024-01-02,107034,Display,Remarketing,East,Mobile,31681,267,28,3501.45,15643.03,0.0084,0.1049,3.4676
2024-04-17,107035,Google Search,Performance,South,Mobile,21612,875,36,58893.28,17681.32,0.0405,0.0411,-0.6998
2024-10-12,107036,Instagram Ads,Brand,South,Mobile,33622,1327,31,34480.54,7600.62,0.0395,0.0234,-0.7796
2024-02-18,107037,Instagram Ads,Remarketing,North,Desktop,31832,822,57,22250.44,29552.45,0.0258,0.0693,0.3282
2024-05-19,107038,Instagram Ads,Performance,East,Mobile,27425,804,79,21443.61,40555.97,0.0293,0.0983,0.8913
2024-08-05,107039,Facebook Ads,Remarketing,South,Desktop,22992,553,30,14321.26,17284.39,0.0241,0.0542,0.2069
2024-02-13,107040,Instagram Ads,Brand,South,Mobile,25452,1022,10,9077.11,4420.65,0.0402,0.0098,-0.513
2024-09-25,107041,Facebook Ads,Brand,East,Mobile,37434,935,25,25606.7,5133.8,0.025,0.0267,-0.7995
2024-03-18,107042,Instagram Ads,Performance,North,Desktop,23359,795,27,14712.63,4840.58,0.034,0.034,-0.671
2024-08-03,107043,Facebook Ads,Brand,South,Desktop,22790,241,8,4379.22,1712.16,0.0106,0.0332,-0.609
2024-04-07,107044,Instagram Ads,Brand,North,Desktop,17237,577,19,12251.64,10720.84,0.0335,0.0329,-0.1249
2024-08-23,107045,Facebook Ads,Remarketing,East,Desktop,24868,428,39,15169.72,21091.0,0.0172,0.0911,0.3903
2024-10-08,107046,Affiliate,Brand,East,Mobile,28951,1312,46,17941.97,14100.38,0.0453,0.0351,-0.2141
2024-05-28,107047,Instagram Ads,Remarketing,South,Desktop,22884,842,104,28668.83,71301.24,0.0368,0.1235,1.4871
2024-10-30,107048,Google Search,Performance,South,Mobile,29727,1054,41,47676.88,16377.59,0.0355,0.0389,-0.6565
2024-03-06,107049,Instagram Ads,Remarketing,East,Mobile,24570,378,51,4741.47,29118.98,0.0154,0.1349,5.1413
2024-08-21,107050,Display,Performance,North,Mobile,30191,283,25,1917.58,10023.45,0.0094,0.0883,4.2271
2024-03-27,107051,Google Search,Performance,North,Desktop,33208,1205,63,34559.47,14005.81,0.0363,0.0523,-0.5947
2024-03-19,107052,YouTube Ads,Performance,West,Mobile,38509,935,78,17482.21,38584.76,0.0243,0.0834,1.2071
2024-07-23,107053,Instagram Ads,Performance,East,Mobile,17295,770,71,9476.41,14910.01,0.0445,0.0922,0.5734
2024-10-05,107054,Google Search,Performance,South,Mobile,18544,1163,95,59423.56,42309.41,0.0627,0.0817,-0.288
2024-12-02,107055,Display,Brand,East,Mobile,30891,269,3,3787.79,1633.16,0.0087,0.0112,-0.5688
2024-09-10,107056,Facebook Ads,Brand,South,Desktop,21204,570,7,13119.05,3313.43,0.0269,0.0123,-0.7474
2024-10-30,107057,Facebook Ads,Brand,North,Mobile,43750,1494,58,32990.01,28474.76,0.0341,0.0388,-0.1369
2024-05-09,107058,Display,Performance,South,Mobile,33179,644,43,3501.8,10733.07,0.0194,0.0668,2.065
2024-03-24,107059,YouTube Ads,Performance,West,Mobile,40656,329,24,6604.93,6103.21,0.0081,0.0729,-0.076
2024-10-02,107060,Display,Brand,North,Mobile,39366,506,18,3365.41,8196.0,0.0129,0.0356,1.4354
2024-07-05,107061,YouTube Ads,Performance,West,Mobile,34183,614,18,15232.14,6416.98,0.018,0.0293,-0.5787
2024-02-15,107062,Email,Remarketing,East,Mobile,18532,754,69,1256.95,26525.29,0.0407,0.0915,20.1029
2024-07-01,107063,Display,Performance,South,Mobile,39501,496,34,1501.35,15363.61,0.0126,0.0685,9.2332
2024-09-24,107064,Google Search,Remarketing,North,Mobile,36180,1815,91,95042.67,30730.98,0.0502,0.0501,-0.6767
2024-10-22,107065,Email,Remarketing,South,Desktop,14047,522,58,665.32,25173.5,0.0372,0.1111,36.8367
2024-11-17,107066,YouTube Ads,Brand,West,Desktop,43309,455,16,5638.9,4855.14,0.0105,0.0352,-0.139
2024-04-09,107067,Google Search,Remarketing,North,Mobile,26218,1441,79,67869.48,50105.82,0.055,0.0548,-0.2617
2024-03-18,107068,Instagram Ads,Brand,West,Mobile,39012,1525,52,22424.78,13458.95,0.0391,0.0341,-0.3998
2024-09-28,107069,Google Search,Remarketing,North,Desktop,20658,727,107,57205.76,45281.62,0.0352,0.1472,-0.2084
2024-12-04,107070,Email,Performance,East,Mobile,22255,1266,119,3012.22,19212.41,0.0569,0.094,5.3782
2024-06-10,107071,Instagram Ads,Performance,East,Mobile,21357,445,30,5298.6,13602.91,0.0208,0.0674,1.5673
2024-02-13,107072,Affiliate,Performance,South,Mobile,24868,704,63,3914.09,23702.45,0.0283,0.0895,5.0557
2024-08-25,107073,Google Search,Remarketing,West,Desktop,25581,2031,258,78326.28,173440.93,0.0794,0.127,1.2143
2024-05-13,107074,YouTube Ads,Performance,West,Mobile,29572,675,58,14459.35,13297.36,0.0228,0.0859,-0.0804
2024-07-10,107075,Google Search,Performance,North,Mobile,21835,1440,83,50048.69,26451.73,0.0659,0.0576,-0.4715
2024-12-21,107076,YouTube Ads,Brand,East,Mobile,55366,1176,28,19961.7,17097.06,0.0212,0.0238,-0.1435
2024-10-04,107077,Email,Remarketing,South,Mobile,5037,181,13,897.12,4959.71,0.0359,0.0718,4.5285
2024-01-18,107078,Email,Brand,East,Mobile,18412,989,11,2348.24,6357.07,0.0537,0.0111,1.7072
2024-01-12,107079,Display,Performance,West,Mobile,22176,262,18,2722.67,9400.11,0.0118,0.0687,2.4525
2024-06-28,107080,Display,Performance,South,Desktop,29780,520,26,5301.05,7381.22,0.0175,0.05,0.3924
2024-05-02,107081,Google Search,Performance,East,Mobile,24318,1423,92,79201.17,25589.27,0.0585,0.0647,-0.6769
2024-09-02,107082,Facebook Ads,Performance,East,Mobile,9540,316,30,12198.12,7132.64,0.0331,0.0949,-0.4153
2024-08-09,107083,YouTube Ads,Remarketing,North,Mobile,33854,902,50,18688.17,32180.53,0.0266,0.0554,0.722
2024-02-20,107084,Instagram Ads,Remarketing,North,Mobile,30924,1209,166,9959.92,97637.8,0.0391,0.1373,8.8031
2024-03-11,107085,Google Search,Performance,West,Desktop,36643,1836,66,39793.79,15318.78,0.0501,0.0359,-0.615
2024-02-17,107086,Instagram Ads,Remarketing,East,Mobile,33757,815,94,7401.08,63356.46,0.0241,0.1153,7.5604
2024-01-19,107087,Facebook Ads,Remarketing,North,Mobile,36790,1327,111,27784.78,36591.93,0.0361,0.0836,0.317
2024-09-18,107088,Facebook Ads,Remarketing,East,Mobile,13811,197,11,4568.23,4949.53,0.0143,0.0558,0.0835
2024-03-24,107089,Display,Remarketing,South,Mobile,32363,297,37,3767.89,10653.35,0.0092,0.1246,1.8274
2024-06-03,107090,Facebook Ads,Performance,East,Desktop,39282,535,42,15562.48,16793.01,0.0136,0.0785,0.0791
2024-02-22,107091,Google Search,Brand,East,Mobile,31239,1002,29,80158.56,14405.91,0.0321,0.0289,-0.8203
2024-04-16,107092,Google Search,Performance,West,Mobile,21797,1325,129,89626.26,33624.85,0.0608,0.0974,-0.6248
2024-12-22,107093,Display,Performance,South,Mobile,43200,799,25,10772.02,4540.97,0.0185,0.0313,-0.5784
2024-10-30,107094,Affiliate,Remarketing,South,Desktop,29877,583,54,4506.44,29015.21,0.0195,0.0926,5.4386
2024-05-14,107095,YouTube Ads,Performance,North,Mobile,49543,1263,87,22517.46,37090.08,0.0255,0.0689,0.6472
2024-03-09,107096,Facebook Ads,Remarketing,South,Mobile,29051,621,53,8986.16,31136.07,0.0214,0.0853,2.4649
2024-01-11,107097,Affiliate,Performance,West,Mobile,18776,687,52,10390.58,18666.04,0.0366,0.0757,0.7964
2024-05-22,107098,YouTube Ads,Performance,North,Desktop,44417,1101,102,23333.67,16716.9,0.0248,0.0926,-0.2836
2024-07-10,107099,Display,Brand,East,Mobile,39177,613,18,4047.79,8630.24,0.0156,0.0294,1.1321
2024-03-09,107100,Email,Remarketing,South,Mobile,13528,363,38,605.8,14745.2,0.0268,0.1047,23.34
2024-01-23,107101,Facebook Ads,Brand,East,Mobile,16125,217,6,3715.55,3234.49,0.0135,0.0276,-0.1295
2024-06-29,107102,Instagram Ads,Brand,North,Mobile,24695,1049,13,31360.24,2571.85,0.0425,0.0124,-0.918
2024-10-19,107103,Google Search,Performance,South,Mobile,20526,697,51,36818.05,17446.01,0.034,0.0732,-0.5262
2024-01-09,107104,Facebook Ads,Remarketing,North,Mobile,44500,736,66,19205.12,27629.43,0.0165,0.0897,0.4386
2024-09-27,107105,Email,Performance,North,Mobile,11425,478,25,1580.77,3969.01,0.0418,0.0523,1.5108
2024-04-02,107106,Display,Remarketing,South,Mobile,33969,588,59,5237.74,24598.23,0.0173,0.1003,3.6963
2024-01-17,107107,Email,Brand,South,Mobile,12336,618,21,2752.31,5919.95,0.0501,0.034,1.1509
2024-06-02,107108,Instagram Ads,Performance,North,Mobile,21935,676,39,14669.92,6578.85,0.0308,0.0577,-0.5515
2024-11-23,107109,Google Search,Performance,West,Mobile,36255,2341,185,130528.89,66879.61,0.0646,0.079,-0.4876
2024-05-28,107110,Google Search,Remarketing,South,Desktop,31580,2214,241,174436.23,166761.84,0.0701,0.1089,-0.044
2024-09-23,107111,Facebook Ads,Performance,North,Mobile,34918,592,55,14006.49,20397.87,0.017,0.0929,0.4563
2024-11-23,107112,Instagram Ads,Brand,East,Mobile,41730,526,12,6865.77,6407.65,0.0126,0.0228,-0.0667
2024-04-15,107113,YouTube Ads,Performance,East,Desktop,34737,375,32,6097.29,6185.19,0.0108,0.0853,0.0144
2024-02-04,107114,Google Search,Remarketing,South,Mobile,18149,694,93,43220.43,32639.42,0.0382,0.134,-0.2448
2024-04-28,107115,Affiliate,Performance,South,Mobile,16254,266,16,1829.42,6137.0,0.0164,0.0602,2.3546
2024-01-14,107116,Facebook Ads,Brand,East,Mobile,33232,1077,26,16003.62,7507.33,0.0324,0.0241,-0.5309
2024-01-14,107117,Display,Performance,North,Mobile,45648,834,44,2745.88,15388.55,0.0183,0.0528,4.6042
2024-09-22,107118,Instagram Ads,Brand,North,Mobile,19357,686,17,19275.4,7242.69,0.0354,0.0248,-0.6243
2024-05-19,107119,Google Search,Performance,North,Mobile,22779,898,42,28851.42,13910.37,0.0394,0.0468,-0.5179
2024-10-20,107120,Email,Brand,West,Mobile,16771,843,30,3881.46,19130.57,0.0503,0.0356,3.9287
2024-12-29,107121,Email,Brand,South,Desktop,14521,668,11,2045.26,5737.5,0.046,0.0165,1.8053
2024-04-28,107122,Instagram Ads,Performance,West,Mobile,32178,1256,60,42442.02,28627.13,0.039,0.0478,-0.3255
2024-08-25,107123,Instagram Ads,Brand,West,Desktop,34990,1507,55,27642.24,13048.64,0.0431,0.0365,-0.5279
2024-02-03,107124,Google Search,Brand,West,Desktop,40330,2708,70,209461.29,29436.68,0.0671,0.0258,-0.8595
2024-06-17,107125,YouTube Ads,Remarketing,West,Mobile,53774,1036,62,25436.37,21660.61,0.0193,0.0598,-0.1484
